mlbam_id,name,norm_name,mlb_team,il_type,status_code,status_desc
805255,Dominick Reid,dominick reid,CHC,7-day,D7,Injured 7-Day
825095,Drake George,drake george,SF,60-day,D60,Injured 60-Day
695046,Drew Brutcher,drew brutcher,HOU,7-day,D7,Injured 7-Day
694647,Drew Dowd,drew dowd,TB,full-season,ILF,Injured - Full Season
702656,Drew Faurot,drew faurot,MIA,full-season,ILF,Injured - Full Season
695645,Drew Gray,drew gray,CHC,60-day,D60,Injured 60-Day
686452,Drew Millas,drew millas,WSH,10-day,D10,Injured 10-Day
689672,Drew Thorpe,drew thorpe,CWS,60-day,D60,Injured 60-Day
804603,Duncan Pastore,duncan pastore,NYY,60-day,D60,Injured 60-Day
835481,Dylan Mathiesen,dylan mathiesen,PIT,60-day,D60,Injured 60-Day
687535,Dylan Simmons,dylan simmons,CIN,full-season,ILF,Injured - Full Season
827721,Dylan Tate,dylan tate,LAD,full-season,ILF,Injured - Full Season
700188,Dylan Tebrake,dylan tebrake,WSH,60-day,D60,Injured 60-Day
814346,Dylan Watts,dylan watts,TOR,7-day,D7,Injured 7-Day
815535,Eddie Rynders,eddie rynders,PIT,7-day,D7,Injured 7-Day
682796,Eddinson Paulino,eddinson paulino,NYM,7-day,D7,Injured 7-Day
803251,Eddy Felix,eddy felix,DET,60-day,D60,Injured 60-Day
821821,Edelvis Perez,edelvis perez,CLE,60-day,D60,Injured 60-Day
835890,Edgar Benitez,edgar benitez,BAL,7-day,D7,Injured 7-Day
813958,Edgar Colon,edgar colon,CIN,7-day,D7,Injured 7-Day
833480,Edgar Lugo,edgar lugo,CIN,60-day,D60,Injured 60-Day
807756,Edgar Moreta,edgar moreta,NYM,60-day,D60,Injured 60-Day
691341,Edgar Portes,edgar portes,BAL,60-day,D60,Injured 60-Day
673747,Edgar Sanchez,edgar sanchez,ATH,60-day,D60,Injured 60-Day
807995,Eduar Gonzalez,eduar gonzalez,TOR,full-season,ILF,Injured - Full Season
815924,Eduardo Beltre,eduardo beltre,MIN,full-season,ILF,Injured - Full Season
665795,Edward Cabrera,edward cabrera,CHC,15-day,D15,Injured 15-Day
815928,Edward Lantigua,edward lantigua,NYM,60-day,D60,Injured 60-Day
621242,Edwin Díaz,edwin diaz,LAD,60-day,D60,Injured 60-Day
829396,Edwin Pena,edwin pena,COL,60-day,D60,Injured 60-Day
670955,Edwin Uceta,edwin uceta,TB,60-day,D60,Injured 60-Day
690716,Eli Ankeney,eli ankeney,NYM,full-season,ILF,Injured - Full Season
801796,Eli Jones,eli jones,MIN,7-day,D7,Injured 7-Day
702501,Eli Serrano III,eli serrano iii,NYM,7-day,D7,Injured 7-Day
681871,Eli Villalobos,eli villalobos,SD,7-day,D7,Injured 7-Day
829732,Eliezer Lucena,eliezer lucena,MIN,60-day,D60,Injured 60-Day
820857,Eligio Arias,eligio arias,PHI,60-day,D60,Injured 60-Day
688145,Elijah Dale,elijah dale,SEA,60-day,D60,Injured 60-Day
809944,Elijah Hainline,elijah hainline,LAD,7-day,D7,Injured 7-Day
800433,Elis Cuevas,elis cuevas,BAL,7-day,D7,Injured 7-Day
693176,Elison Joseph,elison joseph,ATL,60-day,D60,Injured 60-Day
805983,Elvin Jimenez,elvin jimenez,MIA,full-season,ILF,Injured - Full Season
665625,Elvis Peguero,elvis peguero,BAL,full-season,ILF,Injured - Full Season
830478,Emilio Payro,emilio payro,HOU,60-day,D60,Injured 60-Day
800484,Eminen Flores,eminen flores,TOR,60-day,D60,Injured 60-Day
834801,Emmanuel Polo,emmanuel polo,SD,60-day,D60,Injured 60-Day
801207,Emmett Olson,emmett olson,MIA,60-day,D60,Injured 60-Day
831047,Ender Nunez,ender nunez,HOU,60-day,D60,Injured 60-Day
682848,Endy Rodríguez,endy rodriguez,PIT,10-day,D10,Injured 10-Day
808308,Enniel Cortez,enniel cortez,MIL,7-day,D7,Injured 7-Day
571771,Enrique Hernández,enrique hernandez,LAD,10-day,D10,Injured 10-Day
814546,Eriandys Ramon,eriandys ramon,CHC,60-day,D60,Injured 60-Day
832227,Eric Lin,eric lin,TB,full-season,ILF,Injured - Full Season
701539,Eric Torres,eric torres,BAL,full-season,ILF,Injured - Full Season
684081,Erick Brito,erick brito,PHI,7-day,D7,Injured 7-Day
837602,Erick Encarnacion,erick encarnacion,ATH,60-day,D60,Injured 60-Day
829913,Erick Hernandez,erick hernandez,CHC,60-day,D60,Injured 60-Day
808717,Erick Lara,erick lara,TB,60-day,D60,Injured 60-Day
625510,Erick Mejia,erick mejia,WSH,7-day,D7,Injured 7-Day
811291,Eriq Swan,eriq swan,WSH,7-day,D7,Injured 7-Day
807759,Estarling Mercado,estarling mercado,NYM,full-season,ILF,Injured - Full Season
829872,Esteban Castro,esteban castro,HOU,60-day,D60,Injured 60-Day
834575,Eston Stull,eston stull,MIN,60-day,D60,Injured 60-Day
803175,Ethan Anderson,ethan anderson,BAL,7-day,D7,Injured 7-Day
694839,Ethan Chenault,ethan chenault,PHI,full-season,ILF,Injured - Full Season
815787,Ethan Holliday,ethan holliday,COL,60-day,D60,Injured 60-Day
690994,Ethan Long,ethan long,SD,full-season,ILF,Injured - Full Season
681799,Ethan Roberts,ethan roberts,CHC,15-day,D15,Injured 15-Day
815162,Ethan Schiefelbein,ethan schiefelbein,DET,full-season,ILF,Injured - Full Season
825334,Ethan Wagner,ethan wagner,HOU,60-day,D60,Injured 60-Day
831273,Ethan Young,ethan young,STL,60-day,D60,Injured 60-Day
805122,Eudry Alcantara,eudry alcantara,CLE,7-day,D7,Injured 7-Day
809767,Evan Aschenbeck,evan aschenbeck,CHC,full-season,ILF,Injured - Full Season
687145,Evan Justice,evan justice,COL,7-day,D7,Injured 7-Day
679928,Evan McKendry,evan mckendry,MIA,60-day,D60,Injured 60-Day
681895,Evan Sisk,evan sisk,PIT,15-day,D15,Injured 15-Day
677592,Everson Pereira,everson pereira,CWS,7-day,D7,Injured 7-Day
820898,Fabian Soto,fabian soto,LAA,full-season,ILF,Injured - Full Season
835618,Fausto Barreras,fausto barreras,MIL,60-day,D60,Injured 60-Day
834248,Felipe Hernandez,felipe hernandez,NYY,60-day,D60,Injured 60-Day
678743,Felix Cepeda,felix cepeda,NYM,60-day,D60,Injured 60-Day
829885,Felix Tapia,felix tapia,LAA,full-season,ILF,Injured - Full Season
808699,Fernando De La Rosa,fernando de la rosa,MIA,60-day,D60,Injured 60-Day
692232,Fernando Gonzalez,fernando gonzalez,SF,7-day,D7,Injured 7-Day
685719,Fernando Sanchez,fernando sanchez,SD,60-day,D60,Injured 60-Day
806621,Francisco Perez,francisco perez,TEX,60-day,D60,Injured 60-Day
692284,Frank Elissalt,frank elissalt,STL,60-day,D60,Injured 60-Day
821094,Frankeli Mesta,frankeli mesta,PIT,7-day,D7,Injured 7-Day
800338,Franklin Gómez,franklin gomez,CLE,7-day,D7,Injured 7-Day
692845,Franklin Sanchez,franklin sanchez,MIA,7-day,D7,Injured 7-Day
800508,Franyerber Montilla,franyerber montilla,DET,full-season,ILF,Injured - Full Season
829891,Freddy Ramos,freddy ramos,HOU,60-day,D60,Injured 60-Day
703175,Freili Encarnacion,freili encarnacion,BOS,7-day,D7,Injured 7-Day
642585,Félix Bautista,felix bautista,BAL,60-day,D60,Injured 60-Day
656620,Gabe Klobosits,gabe klobosits,CHC,7-day,D7,Injured 7-Day
694784,Gabe Starks,gabe starks,CIN,full-season,ILF,Injured - Full Season
834872,Gabel Pentecost,gabel pentecost,HOU,7-day,D7,Injured 7-Day
832400,Gabriel Brito,gabriel brito,TOR,60-day,D60,Injured 60-Day
836565,Gabriel Ollarves,gabriel ollarves,SD,full-season,ILF,Injured - Full Season
694050,Gabriel Reyes,gabriel reyes,DET,60-day,D60,Injured 60-Day
827449,Gabriel Rivero,gabriel rivero,HOU,60-day,D60,Injured 60-Day
814515,Gage Boehm,gage boehm,SEA,full-season,ILF,Injured - Full Season
670183,Garrett Acton,garrett acton,MIN,60-day,D60,Injured 60-Day
696148,Garrett Burhenn,garrett burhenn,DET,full-season,ILF,Injured - Full Season
676979,Garrett Crochet,garrett crochet,BOS,60-day,D60,Injured 60-Day
641658,Garrett Hampson,garrett hampson,CIN,7-day,D7,Injured 7-Day
701718,Garrett Horn,garrett horn,MIN,7-day,D7,Injured 7-Day
682003,Garrett Martin,garrett martin,NYY,7-day,D7,Injured 7-Day
804582,Garrett McMillan,garrett mcmillan,PIT,60-day,D60,Injured 60-Day
696491,Gavin Bruni,gavin bruni,WSH,7-day,D7,Injured 7-Day
666158,Gavin Lux,gavin lux,TB,60-day,D60,Injured 60-Day
694813,Gavin Stone,gavin stone,LAD,60-day,D60,Injured 60-Day
830979,Georwill Rodriguez,georwill rodriguez,NYM,60-day,D60,Injured 60-Day
690455,German Fajardo,german fajardo,SEA,full-season,ILF,Injured - Full Season
519317,Giancarlo Stanton,giancarlo stanton,NYY,10-day,D10,Injured 10-Day
806923,Gijs Van Den Brink,gijs van den brink,KC,60-day,D60,Injured 60-Day
821064,Gilbel Galvan,gilbel galvan,BOS,60-day,D60,Injured 60-Day
829724,Giomar Ubiera,giomar ubiera,NYM,60-day,D60,Injured 60-Day
692755,Grabiel Salazar,grabiel salazar,BAL,full-season,ILF,Injured - Full Season
668933,Graham Ashcraft,graham ashcraft,CIN,60-day,D60,Injured 60-Day
828336,Grant Burleson,grant burleson,HOU,60-day,D60,Injured 60-Day
694840,Grant Knipp,grant knipp,SEA,7-day,D7,Injured 7-Day
808911,Grant Richardson,grant richardson,ATH,7-day,D7,Injured 7-Day
824415,Grant Shepardson,grant shepardson,MIA,60-day,D60,Injured 60-Day
816287,Gregori Arrieche,gregori arrieche,SEA,60-day,D60,Injured 60-Day
821606,Gregory Amarante,gregory amarante,DET,60-day,D60,Injured 60-Day
821146,Greyson Gimenez,greyson gimenez,WSH,60-day,D60,Injured 60-Day
702976,Griffin Hugus,griffin hugus,SEA,full-season,ILF,Injured - Full Season
827437,Griffin Tobias,griffin tobias,MIL,full-season,ILF,Injured - Full Season
680684,Gunnar Hoglund,gunnar hoglund,ATH,60-day,D60,Injured 60-Day
673490,Ha-Seong Kim,ha-seong kim,ATL,10-day,D10,Injured 10-Day
822287,Hamlet Santos,hamlet santos,PIT,7-day,D7,Injured 7-Day
829061,Haritzon Castillo,haritzon castillo,MIN,60-day,D60,Injured 60-Day
825247,Harlin Naut,harlin naut,BAL,full-season,ILF,Injured - Full Season
808339,Harold Gonzalez,harold gonzalez,LAD,60-day,D60,Injured 60-Day
664056,Harrison Bader,harrison bader,SF,10-day,D10,Injured 10-Day
806185,Hayden Birdsong,hayden birdsong,SF,60-day,D60,Injured 60-Day
833426,Hayden Jatczak,hayden jatczak,SF,7-day,D7,Injured 7-Day
702259,Hayden Murphy,hayden murphy,AZ,60-day,D60,Injured 60-Day
805988,Hayden Nierman,hayden nierman,BAL,full-season,ILF,Injured - Full Season
688274,Hayden Seig,hayden seig,LAA,60-day,D60,Injured 60-Day
669713,Hayden Wesneski,hayden wesneski,HOU,60-day,D60,Injured 60-Day
676883,Hayden Wynja,hayden wynja,SF,60-day,D60,Injured 60-Day
838515,Hector Cancio,hector cancio,NYY,60-day,D60,Injured 60-Day
816091,Henderson Salas,henderson salas,DET,60-day,D60,Injured 60-Day
804995,Henry Godbout,henry godbout,BOS,60-day,D60,Injured 60-Day
808889,Henry Moreno,henry moreno,WSH,60-day,D60,Injured 60-Day
800490,Henry Tejada,henry tejada,BAL,60-day,D60,Injured 60-Day
829695,Hernan Mejia,hernan mejia,WSH,60-day,D60,Injured 60-Day
702965,Hiro Wyatt,hiro wyatt,KC,60-day,D60,Injured 60-Day
571948,Hoby Milner,hoby milner,CHC,15-day,D15,Injured 15-Day
804546,Hoss Brewer,hoss brewer,NYM,7-day,D7,Injured 7-Day
680893,Hueston Morrill,hueston morrill,NYY,60-day,D60,Injured 60-Day
829622,Hunter Allen,hunter allen,BAL,full-season,ILF,Injured - Full Season
675450,Hunter Cranton,hunter cranton,AZ,60-day,D60,Injured 60-Day
695345,Hunter Furtado,hunter furtado,PIT,60-day,D60,Injured 60-Day
640451,Hunter Harvey,hunter harvey,CHC,60-day,D60,Injured 60-Day
804592,Hunter Hoopes,hunter hoopes,MIN,60-day,D60,Injured 60-Day
678016,Ian Bedell,ian bedell,STL,7-day,D7,Injured 7-Day
800308,Inmer Lobo,inmer lobo,PIT,7-day,D7,Injured 7-Day
691774,Irv Carter,irv carter,TOR,7-day,D7,Injured 7-Day
806522,Irving Cota,irving cota,NYM,60-day,D60,Injured 60-Day
806190,Isaac Coffey,isaac coffey,BOS,60-day,D60,Injured 60-Day
809138,Isaac Stebens,isaac stebens,BOS,full-season,ILF,Injured - Full Season
806061,Isaiah Drake,isaiah drake,ATL,7-day,D7,Injured 7-Day
694722,Isaiah Jackson,isaiah jackson,KC,60-day,D60,Injured 60-Day
692854,Isaias Uribe,isaias uribe,PIT,60-day,D60,Injured 60-Day
643396,Isiah Kiner-Falefa,isiah kiner-falefa,BOS,10-day,D10,Injured 10-Day
838656,Israel Alfonse,israel alfonse,SF,60-day,D60,Injured 60-Day
691789,Izaac Pacheco,izaac pacheco,DET,7-day,D7,Injured 7-Day
828504,Iziah Salinas,iziah salinas,BAL,60-day,D60,Injured 60-Day
656266,J.B. Bukauskas,jb bukauskas,MIL,7-day,D7,Injured 7-Day
702505,J.D. Thompson,jd thompson,MIL,7-day,D7,Injured 7-Day
822477,JB Middleton,jb middleton,COL,full-season,ILF,Injured - Full Season
690957,Jace Bohrofen,jace bohrofen,TOR,60-day,D60,Injured 60-Day
827392,Jace Hampson,jace hampson,NYM,full-season,ILF,Injured - Full Season
700978,Jace Kaminska,jace kaminska,MIN,full-season,ILF,Injured - Full Season
699491,Jack Dougherty,jack dougherty,MIN,full-season,ILF,Injured - Full Season
689713,Jack Hartman,jack hartman,TB,full-season,ILF,Injured - Full Season
828774,Jack Hostetler,jack hostetler,MIL,60-day,D60,Injured 60-Day
686799,Jack Kochanowicz,jack kochanowicz,LAA,60-day,D60,Injured 60-Day
683004,Jack Leiter,jack leiter,TEX,15-day,D15,Injured 15-Day
680823,Jack Mahoney,jack mahoney,ATH,7-day,D7,Injured 7-Day
680891,Jack Neely,jack neely,CHC,full-season,ILF,Injured - Full Season
802599,Jack Penney,jack penney,DET,full-season,ILF,Injured - Full Season
815096,Jackson Appel,jackson appel,CWS,60-day,D60,Injured 60-Day
687714,Jackson Cluff,jackson cluff,NYM,7-day,D7,Injured 7-Day
690977,Jackson Fristoe,jackson fristoe,NYY,7-day,D7,Injured 7-Day
695549,Jackson Jobe,jackson jobe,DET,60-day,D60,Injured 60-Day
663804,Jackson Kowar,jackson kowar,BAL,full-season,ILF,Injured - Full Season
694461,Jackson Smeltz,jackson smeltz,SD,60-day,D60,Injured 60-Day
676070,Jacob Amaya,jacob amaya,AZ,60-day,D60,Injured 60-Day
693527,Jacob Denner,jacob denner,SEA,full-season,ILF,Injured - Full Season
702544,Jacob Reimer,jacob reimer,NYM,7-day,D7,Injured 7-Day
825757,Jacob Remily,jacob remily,CLE,60-day,D60,Injured 60-Day
802138,Jacob Watters,jacob watters,TB,60-day,D60,Injured 60-Day
811290,Jaden Hamm,jaden hamm,DET,60-day,D60,Injured 60-Day
677955,Jaden Hill,jaden hill,COL,15-day,D15,Injured 15-Day
802243,Jaiker Garcia,jaiker garcia,PIT,7-day,D7,Injured 7-Day
701361,Jake Clemente,jake clemente,MIA,7-day,D7,Injured 7-Day
664776,Jake Cousins,jake cousins,LAD,60-day,D60,Injured 60-Day
801413,Jake Fitzgibbons,jake fitzgibbons,AZ,full-season,ILF,Injured - Full Season
695780,Jake Fox,jake fox,CLE,7-day,D7,Injured 7-Day
641584,Jake Fraley,jake fraley,TB,10-day,D10,Injured 10-Day
804113,Jake Hunter,jake hunter,MIN,60-day,D60,Injured 60-Day
663623,Jake Irvin,jake irvin,WSH,60-day,D60,Injured 60-Day
810830,Jake Knapp,jake knapp,CHC,60-day,D60,Injured 60-Day
802409,Jake Madden,jake madden,COL,60-day,D60,Injured 60-Day
696160,Jake Rucker,jake rucker,MIN,7-day,D7,Injured 7-Day
835657,Jake Shelagowski,jake shelagowski,STL,7-day,D7,Injured 7-Day
656222,Jalen Beeks,jalen beeks,TEX,10-day,D10,Injured 10-Day
815003,Jalvin Arias,jalvin arias,PHI,60-day,D60,Injured 60-Day
806067,James Ellwanger,james ellwanger,MIN,full-season,ILF,Injured - Full Season
663704,James McArthur,james mcarthur,KC,60-day,D60,Injured 60-Day
833397,James Quinn-Irons,james quinn-irons,TB,60-day,D60,Injured 60-Day
689042,Jared Karros,jared karros,LAD,60-day,D60,Injured 60-Day
801358,Jared Spencer,jared spencer,TOR,60-day,D60,Injured 60-Day
703186,Jarlin Susana,jarlin susana,WSH,60-day,D60,Injured 60-Day
663681,Jarod Bayless,jarod bayless,PIT,7-day,D7,Injured 7-Day
820955,Jaset Martinez,jaset martinez,CIN,60-day,D60,Injured 60-Day
592094,Jason Adam,jason adam,SD,15-day,D15,Injured 15-Day
827753,Jason Alvarez,jason alvarez,TEX,60-day,D60,Injured 60-Day
822503,Jason Doktorczyk,jason doktorczyk,MIN,60-day,D60,Injured 60-Day
805834,Javi Vaz,javi vaz,KC,60-day,D60,Injured 60-Day
595879,Javier Báez,javier baez,DET,60-day,D60,Injured 60-Day
829907,Javier Rodriguez,javier rodriguez,LAA,full-season,ILF,Injured - Full Season
680890,Jax Biggers,jax biggers,HOU,7-day,D7,Injured 7-Day
826941,Jaxon Dalena,jaxon dalena,SD,60-day,D60,Injured 60-Day
696276,Jay Woolfolk,jay woolfolk,ATL,full-season,ILF,Injured - Full Season
814511,Jaylen Paden,jaylen paden,ATL,7-day,D7,Injured 7-Day
682144,Jayvien Sandridge,jayvien sandridge,BAL,7-day,D7,Injured 7-Day
837737,Jean Nino,jean nino,COL,60-day,D60,Injured 60-Day
676105,Jeff Criswell,jeff criswell,COL,15-day,D15,Injured 15-Day
669093,Jeremiah Estrada,jeremiah estrada,SD,15-day,D15,Injured 15-Day
828702,Jeremy Cano,jeremy cano,DET,60-day,D60,Injured 60-Day
808512,Jeremy Reyes,jeremy reyes,ATL,60-day,D60,Injured 60-Day
700784,Jeron Williams,jeron williams,HOU,7-day,D7,Injured 7-Day
701747,Jessada Brown,jessada brown,MIA,60-day,D60,Injured 60-Day
669947,Jesse Scholtens,jesse scholtens,TB,15-day,D15,Injured 15-Day
808222,Jesus Flores,jesus flores,MIL,60-day,D60,Injured 60-Day
694188,Jesus Galiz,jesus galiz,LAD,full-season,ILF,Injured - Full Season
834973,Jesus Gomez,jesus gomez,MIN,60-day,D60,Injured 60-Day
805052,Jesus Lopez,jesus lopez,TEX,60-day,D60,Injured 60-Day
703880,Jesus Martinez,jesus martinez,LAA,60-day,D60,Injured 60-Day
828435,Jesus Montiel,jesus montiel,PHI,60-day,D60,Injured 60-Day
808313,Jesus Tillero,jesus tillero,LAD,7-day,D7,Injured 7-Day
622786,Jesus Tinoco,jesus tinoco,MIA,full-season,ILF,Injured - Full Season
821174,Jesus Travieso,jesus travieso,PIT,60-day,D60,Injured 60-Day
660821,Jesús Sánchez,jesus sanchez,TOR,10-day,D10,Injured 10-Day
837672,Jhoener Tovar,jhoener tovar,PHI,60-day,D60,Injured 60-Day
829974,Jhonger Ochoa,jhonger ochoa,DET,full-season,ILF,Injured - Full Season
678877,Jhonkensy Noel,jhonkensy noel,BAL,7-day,D7,Injured 7-Day
840851,Jhordy Ciriaco,jhordy ciriaco,MIN,60-day,D60,Injured 60-Day
837849,Jhostin Berroa,jhostin berroa,BAL,7-day,D7,Injured 7-Day
702460,Jimmy Joyce,jimmy joyce,SEA,60-day,D60,Injured 60-Day
687616,Jimmy Obertop,jimmy obertop,COL,7-day,D7,Injured 7-Day
695740,Jimmy Romano,jimmy romano,CIN,7-day,D7,Injured 7-Day
826142,JoJo Jackson,jojo jackson,NYY,60-day,D60,Injured 60-Day
668941,JoJo Romero,jojo romero,STL,15-day,D15,Injured 15-Day
680933,Joander Suarez,joander suarez,NYM,full-season,ILF,Injured - Full Season
641729,Joe Jiménez,joe jimenez,ATL,60-day,D60,Injured 60-Day
573009,Joe Mantiply,joe mantiply,TOR,60-day,D60,Injured 60-Day
605397,Joe Musgrove,joe musgrove,SD,60-day,D60,Injured 60-Day
809898,Joe Ruzicka,joe ruzicka,DET,7-day,D7,Injured 7-Day
694838,Joe Vetrano,joe vetrano,LAD,7-day,D7,Injured 7-Day
807819,Joel Garcia,joel garcia,MIN,7-day,D7,Injured 7-Day
837627,Joel Gonzalez,joel gonzalez,SD,60-day,D60,Injured 60-Day
669270,Joel Kuhnel,joel kuhnel,MIL,15-day,D15,Injured 15-Day
666711,Joel Peguero,joel peguero,SF,60-day,D60,Injured 60-Day
811275,Joel Sarver,joel sarver,AZ,60-day,D60,Injured 60-Day
690972,Joey Dixon,joey dixon,HOU,60-day,D60,Injured 60-Day
815841,Joey Oakie,joey oakie,CLE,7-day,D7,Injured 7-Day
666214,Joey Wentz,joey wentz,ATL,60-day,D60,Injured 60-Day
825633,Johan Calcano,johan calcano,AZ,60-day,D60,Injured 60-Day
670912,Johan Oviedo,johan oviedo,BOS,60-day,D60,Injured 60-Day
679032,Johan Rojas,johan rojas,PHI,60-day,D60,Injured 60-Day
829282,Johandry Ramirez,johandry ramirez,MIL,60-day,D60,Injured 60-Day
703190,Johanfran Garcia,johanfran garcia,BOS,7-day,D7,Injured 7-Day
667463,John King,john king,MIA,15-day,D15,Injured 15-Day
607644,John Means,john means,KC,60-day,D60,Injured 60-Day
802609,John Michael Bertrand,john michael bertrand,SF,7-day,D7,Injured 7-Day
807726,John Peck,john peck,DET,7-day,D7,Injured 7-Day
680701,John Rooney,john rooney,TB,7-day,D7,Injured 7-Day
701811,John Spikerman,john spikerman,PHI,7-day,D7,Injured 7-Day
816257,Jommy Hernandez,jommy hernandez,CWS,60-day,D60,Injured 60-Day
806048,Jonah Conradt,jonah conradt,WSH,full-season,ILF,Injured - Full Season
813841,Jonah Cox,jonah cox,SF,10-day,D10,Injured 10-Day
837179,Jonathan Durantt,jonathan durantt,ATH,60-day,D60,Injured 60-Day
822499,Jonathan Gonzalez,jonathan gonzalez,PHI,60-day,D60,Injured 60-Day
669169,Jonathan Heasley,jonathan heasley,TB,60-day,D60,Injured 60-Day
834738,Jonathan Hechavarria,jonathan hechavarria,ATL,60-day,D60,Injured 60-Day
663697,Jonathan India,jonathan india,KC,60-day,D60,Injured 60-Day
695570,Jonathan Vastine,jonathan vastine,SD,7-day,D7,Injured 7-Day
692169,Jonny McGill,jonny mcgill,LAA,7-day,D7,Injured 7-Day
691783,Jordan Lawlar,jordan lawlar,AZ,10-day,D10,Injured 10-Day
673929,Jordan Leasure,jordan leasure,CWS,60-day,D60,Injured 60-Day
656756,Jordan Montgomery,jordan montgomery,TEX,60-day,D60,Injured 60-Day
837609,Jordan Perez,jordan perez,SD,60-day,D60,Injured 60-Day
688394,Jordan Sprinkle,jordan sprinkle,CWS,7-day,D7,Injured 7-Day
676059,Jordan Westburg,jordan westburg,BAL,60-day,D60,Injured 60-Day
808720,Jordany Chirinos,jordany chirinos,CWS,full-season,ILF,Injured - Full Season
837946,Jordany Del Orbe,jordany del orbe,SD,60-day,D60,Injured 60-Day
660896,Jorge Alcala,jorge alcala,TOR,7-day,D7,Injured 7-Day
700305,Jorge De Leon,jorge de leon,NYM,60-day,D60,Injured 60-Day
830006,Jorge Drullard,jorge drullard,BAL,7-day,D7,Injured 7-Day
832062,Jorge Miranda,jorge miranda,PHI,60-day,D60,Injured 60-Day
800195,Jorgelys Mota,jorgelys mota,WSH,7-day,D7,Injured 7-Day
800423,Jorger Petri,jorger petri,DET,full-season,ILF,Injured - Full Season
821193,Josdanner Suarez,josdanner suarez,AZ,full-season,ILF,Injured - Full Season
800434,Jose Alpuria,jose alpuria,AZ,7-day,D7,Injured 7-Day
829418,Jose Alvarado,jose alvarado,TEX,60-day,D60,Injured 60-Day
840339,Jose Alvarez,jose alvarez,TOR,7-day,D7,Injured 7-Day
822246,Jose Briceno,jose briceno,PHI,7-day,D7,Injured 7-Day
683569,Jose Colmenares,jose colmenares,CWS,7-day,D7,Injured 7-Day
837980,Jose Cordova,jose cordova,TEX,full-season,ILF,Injured - Full Season
831981,Jose De La Rosa,jose de la rosa,SF,60-day,D60,Injured 60-Day
808243,Jose Feliz,jose feliz,WSH,60-day,D60,Injured 60-Day
829258,Jose Gabriel Torres,jose gabriel torres,SEA,7-day,D7,Injured 7-Day
816397,Jose Guevara,jose guevara,NYM,7-day,D7,Injured 7-Day
832717,Jose Lavagnino,jose lavagnino,NYY,60-day,D60,Injured 60-Day
836593,Jose Luis Acevedo,jose luis acevedo,BAL,7-day,D7,Injured 7-Day
699276,Jose Olivares,jose olivares,MIN,7-day,D7,Injured 7-Day
823886,Jose Ortega,jose ortega,SD,60-day,D60,Injured 60-Day
806176,Jose Ortiz,jose ortiz,SF,60-day,D60,Injured 60-Day
700247,Jose Pena Jr.,jose pena jr,PHI,7-day,D7,Injured 7-Day
815899,Jose Perdomo,jose perdomo,ATL,full-season,ILF,Injured - Full Season
500779,Jose Quintana,jose quintana,COL,60-day,D60,Injured 60-Day
814219,Jose Regalado,jose regalado,PIT,full-season,ILF,Injured - Full Season
670351,Jose Rojas,jose rojas,NYM,60-day,D60,Injured 60-Day
835617,Jose Taveras,jose taveras,LAD,7-day,D7,Injured 7-Day
702477,Joseph Montalvo,joseph montalvo,DET,60-day,D60,Injured 60-Day
701241,Josh Bostick,josh bostick,SF,60-day,D60,Injured 60-Day
694795,Josh Ekness,josh ekness,MIA,60-day,D60,Injured 60-Day
700985,Josh Hansell,josh hansell,KC,7-day,D7,Injured 7-Day
807256,Josh Springer,josh springer,TEX,7-day,D7,Injured 7-Day
803024,Josh Timmerman,josh timmerman,MIL,60-day,D60,Injured 60-Day
670174,Josh Winckowski,josh winckowski,TOR,60-day,D60,Injured 60-Day
681739,Joshua Cornielly,joshua cornielly,NYM,full-season,ILF,Injured - Full Season
834237,Joshua Flores,joshua flores,MIL,full-season,ILF,Injured - Full Season
808162,Joshua Liranzo,joshua liranzo,BAL,7-day,D7,Injured 7-Day
680686,Josiah Gray,josiah gray,WSH,60-day,D60,Injured 60-Day
621244,José Berríos,jose berrios,TOR,60-day,D60,Injured 60-Day
676130,José Buttó,jose butto,SF,60-day,D60,Injured 60-Day
821078,José Castro,jose castro,MIA,full-season,ILF,Injured - Full Season
600917,José Leclerc,jose leclerc,SD,60-day,D60,Injured 60-Day
665896,José Marte,jose marte,NYM,full-season,ILF,Injured - Full Season
829072,José Peña,jose pena,BAL,60-day,D60,Injured 60-Day
608070,José Ramírez,jose ramirez,CLE,10-day,D10,Injured 10-Day
800243,Jovi Gálvez,jovi galvez,STL,7-day,D7,Injured 7-Day
805694,Juan Bello,juan bello,HOU,60-day,D60,Injured 60-Day
814813,Juan Duran,juan duran,BAL,60-day,D60,Injured 60-Day
823859,Juan Jimenez,juan jimenez,SEA,60-day,D60,Injured 60-Day
836435,Juan Marquez,juan marquez,MIN,60-day,D60,Injured 60-Day
805400,Juan Nunez,juan nunez,HOU,60-day,D60,Injured 60-Day
693725,Juan Nuñez,juan nunez,BAL,60-day,D60,Injured 60-Day
699697,Juan Pinto,juan pinto,SEA,60-day,D60,Injured 60-Day
803424,Juan Sanchez,juan sanchez,ATL,60-day,D60,Injured 60-Day
813536,Juan Valera,juan valera,BOS,full-season,ILF,Injured - Full Season
657240,Julian Merryweather,julian merryweather,MIN,7-day,D7,Injured 7-Day
802486,Julian Tonghini,julian tonghini,WSH,7-day,D7,Injured 7-Day
807398,Julio  Marte,julio marte,HOU,60-day,D60,Injured 60-Day
